	peakNo	mw	relativeAbundance	errorPPM	DBE	class	formula	z	C	H	O	N	S
1802	1221	440.204686037	0.01020048389809219	0.12060980199352404	6.0	O9	H32_C22_O9	0	22	32	9	0	0
1803	1231	442.12637603699994	0.01570208433432511	-0.014785365326533078	12.0	O9	H22_C23_O9	0	23	22	9	0	0
1804	1243	444.14204603699994	0.02050443913882241	0.030145761202362942	11.0	O9	H24_C23_O9	0	23	24	9	0	0
1805	1247	444.23585603699996	0.0073448573665561455	-0.17345515657001187	4.0	O9	H36_C22_O9	0	22	36	9	0	0
1806	1253	446.063886037	0.0077762440550152535	0.2326101781836548	17.0	O9	H14_C24_O9	0	24	14	9	0	0
1807	1256	446.15768603699996	0.024995222059502945	0.007430108499041564	10.0	O9	H26_C23_O9	0	23	26	9	0	0
1808	1261	447.16088603699995	0.008124054034831683	-0.33886013882933985	10.0	O9	H26_C22_13C_O9	0	23	26	9	0	0
1809	1267	448.17338603699994	0.03132321498477367	0.11879554142379392	9.0	O9	H28_C23_O9	0	23	28	9	0	0
1810	1278	450.18902603699996	0.027905345422747904	0.09588638883798237	8.0	O9	H30_C23_O9	0	23	30	9	0	0
1811	1284	452.11092603699996	0.00820297448649308	0.428074149123709	14.0	O9	H20_C24_O9	0	24	20	9	0	0
1812	1288	452.20465603699995	0.017379904454103413	0.05106758572727694	7.0	O9	H32_C23_O9	0	23	32	9	0	0
1813	1295	454.126266037	0.010239590248392312	-0.2566180569419037	13.0	O9	H22_C24_O9	0	24	22	9	0	0
1814	1300	454.22029603699997	0.0098328227426789	0.028662303402918164	6.0	O9	H34_C23_O9	0	23	34	9	0	0
1815	1307	456.14206603699995	0.016157307954357058	0.07319868644476261	12.0	O9	H24_C24_O9	0	24	24	9	0	0
1816	1320	458.157546037	0.01910926623449317	-0.2983362409105955	11.0	O9	H26_C24_O9	0	24	26	9	0	0
1817	1333	460.173326037	0.026860965606874437	-0.014687943847707847	10.0	O9	H28_C24_O9	0	24	28	9	0	0
1818	1344	462.095266037	0.008279607163891008	0.3973444731125961	16.0	O9	H18_C25_O9	0	25	18	9	0	0
1819	1347	462.18902603699996	0.03549628286659345	0.09339685187099328	9.0	O9	H30_C24_O9	0	24	30	9	0	0
1820	1355	464.11074603699996	0.009700085272827851	0.029167607275033192	15.0	O9	H20_C25_O9	0	25	20	9	0	0
1821	1358	464.20465603699995	0.023457465253892903	0.04974745457228378	8.0	O9	H32_C24_O9	0	24	32	9	0	0
1822	1367	466.12630603699995	0.01098938731008804	-0.16419798452208595	14.0	O9	H22_C25_O9	0	25	22	9	0	0
1823	1371	466.22030603699994	0.014025108549146084	0.04937365376476077	7.0	O9	H34_C24_O9	0	24	34	9	0	0
1824	1380	468.141896037	0.008731242361876048	-0.2918153686219805	13.0	O9	H24_C25_O9	0	25	24	9	0	0
1825	1394	470.15780603699994	0.015494117272513163	0.26228427649774666	12.0	O9	H26_C25_O9	0	25	26	9	0	0
1826	1402	472.17324603699996	0.016312826937531857	-0.18374399792824256	11.0	O9	H28_C25_O9	0	25	28	9	0	0
1827	1414	474.18902603699996	0.026219308561483304	0.09103331716033453	10.0	O9	H30_C25_O9	0	25	30	9	0	0
1828	1423	476.204616037	0.0259476407999961	-0.03550364571211891	9.0	O9	H32_C25_O9	0	25	32	9	0	0
1829	1431	478.22023603699995	0.022478179910617745	-0.09824134673755353	8.0	O9	H34_C25_O9	0	25	34	9	0	0
1830	1439	480.14217603699996	0.007439823279775037	0.2986386267003395	14.0	O9	H24_C26_O9	0	26	24	9	0	0
1831	1443	480.23576603699996	0.016087473412151804	-0.3478603881206669	7.0	O9	H36_C25_O9	0	25	36	9	0	0
1832	1451	482.157696037	0.012109263676656006	0.027615446355266488	13.0	O9	H26_C26_O9	0	26	26	9	0	0
1833	1461	484.17326603699996	0.018121646191221526	-0.13788245782687256	12.0	O9	H28_C26_O9	0	26	28	9	0	0
1834	1471	486.188976037	0.017919685700915428	-0.01405420603900332	11.0	O9	H30_C26_O9	0	26	30	9	0	0
1835	1482	488.20462603699997	0.02541642396185833	-0.014147756148007853	10.0	O9	H32_C26_O9	0	26	32	9	0	0
1836	1493	490.220286037	0.02460407474387606	0.006158455796330528	9.0	O9	H34_C26_O9	0	26	34	9	0	0
1837	1502	492.235866037	0.016083403843550163	-0.13622534361020805	8.0	O9	H36_C26_O9	0	26	36	9	0	0
1838	1512	494.25173603699994	0.008328755508414092	0.3092978512943721	7.0	O9	H38_C26_O9	0	26	38	9	0	0
1839	1520	496.173366037	0.0123891326587729	0.06699472868758001	13.0	O9	H28_C27_O9	0	27	28	9	0	0
1840	1530	498.188996037	0.01504138319788054	0.02642972861298271	12.0	O9	H30_C27_O9	0	27	30	9	0	0
1841	1538	500.20471603699997	0.01960079624229383	0.16611798596976507	11.0	O9	H32_C27_O9	0	27	32	9	0	0
1842	1549	502.22030603699994	0.023734233168860263	0.04583446684984452	10.0	O9	H34_C27_O9	0	27	34	9	0	0
1843	1553	502.314016037	0.00856248719218913	-0.3333074424107288	3.0	O9	H46_C26_O9	0	26	46	9	0	0
1844	1560	504.23585603699996	0.02246389451419917	-0.15281539192495847	9.0	O9	H36_C27_O9	0	27	36	9	0	0
1845	1569	506.25157603699995	0.019388033235791163	-0.01408193154674634	8.0	O9	H38_C27_O9	0	27	38	9	0	0
1846	1578	508.267236037	0.007507224151664746	0.005503010583547697	7.0	O9	H40_C27_O9	0	27	40	9	0	0
1847	1585	510.18873603699996	0.007767266791555344	-0.4838072316588887	13.0	O9	H30_C28_O9	0	28	30	9	0	0
1848	1595	512.204636037	0.010789596635535222	0.006038602180616689	12.0	O9	H32_C28_O9	0	28	32	9	0	0
1849	1603	514.2203360369999	0.023022092809457814	0.10310560724790327	11.0	O9	H34_C28_O9	0	28	34	9	0	0
1850	1612	516.235986037	0.022094861315062064	0.10255968476651847	10.0	O9	H36_C28_O9	0	28	36	9	0	0
1851	1616	516.3299360369999	0.01052136208752889	0.19851841402337145	3.0	O9	H48_C27_O9	0	27	48	9	0	0
1852	1623	518.251616037	0.01876452628011307	0.06342671956920796	9.0	O9	H38_C28_O9	0	28	38	9	0	0
1853	1631	520.267246037	0.01399740382010746	0.0245969740578758	8.0	O9	H40_C28_O9	0	28	40	9	0	0
1854	1640	522.2829660369999	0.008219439011178891	0.15838732159450425	7.0	O9	H42_C28_O9	0	28	42	9	0	0
